koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_disposition
3.84822189,131.9185,0.368,2.013,203.9,0.013198,3.35787,1.72,0.0495,88.47,1283.0,641.53,13.8,3.6077783,14.959467,17.6,1,270.0,0.4894,5927.0,4.323,0.16,1.193,1.094,286.25443,41.02187,14.919,CONFIRMED
2.37752442,133.39854,0.256,2.307,32.1,0.005152,1.51434,0.53,0.0351,88.09,1278.0,632.62,7.677,4.076827,14.03587,15.9,1,563.0,0.0025,5615.0,4.505,0.24,0.936,1.022,294.86688,46.790562,12.258,CONFIRMED
2.62838097,131.62343,0.087,3.193,89.9,0.00862,0.69966,1.01,0.0381,89.21,1375.0,846.09,6.346,4.143202,13.935052,15.3,1,517.0,0.6162,5884.0,4.408,0.16,1.07,1.07,299.35519,40.43306,14.037,FALSE POSITIVE
1.877878538,132.26131,0.248,2.39,47.5,0.006379,1.09423,0.78,0.03,87.58,1701.0,1977.35,5.89,3.5884647,17.19369,20.6,1,714.0,0.5329,6324.0,4.352,-0.28,1.115,1.017,290.69373,48.701481,13.295,CONFIRMED
3.375716723,134.21319,0.982,1.5436,175.7,0.016741,0.15164,2.34,0.0458,77.4,1472.0,1111.66,4.5,4.1968236,16.681965,20.2,1,394.0,0.4987,6310.0,4.273,-0.08,1.282,1.122,290.48007,38.136688,13.91,CANDIDATE
35.3331932,153.98249,0.656,5.966,99.7,0.009621,0.63393,1.55,0.2143,88.92,670.0,47.52,34.7,6.183318,17.986431,28.8,3,35.0,0.6739,5788.0,4.122,0.1,1.474,1.05,291.38599,41.990269,11.197,CONFIRMED
15.0896415,175.95371,0.02,4.3349,77.8,0.008074,1.60067,1.42,0.1231,89.96,968.0,207.64,26.81,3.9642375,14.985938,29.5,2,91.0,0.994,6063.0,4.061,-0.1,1.613,1.092,282.49222,43.980209,11.39,CONFIRMED
5.30873978,134.25061,0.173,3.018,127.5,0.010322,1.61153,1.08,0.0598,89.26,1042.0,279.21,13.39,3.5911748,13.079889,16.7,1,256.0,0.3333,5914.0,4.483,-0.06,0.955,1.011,286.95844,42.541382,14.699,CONFIRMED
3.89524296,131.85929,0.224,1.689,189.0,0.012309,6.56781,1.13,0.0449,89.26,956.0,197.66,17.4,5.312453,13.950386,16.2,1,279.0,0.7032,5018.0,4.492,0.14,0.838,0.795,293.79358,40.240929,14.756,CONFIRMED
0.740926358,131.91163,0.202,1.0163,195.5,0.012828,5.92553,1.22,0.0153,87.91,1873.0,2909.21,5.561,3.589886,14.914763,20.0,1,1760.0,0.9967,5618.0,4.494,-0.18,0.874,0.87,289.19547,46.651699,15.918,CONFIRMED
75.8580035,165.5543,0.935,5.382,1148.4,0.040531,0.39283,2.72,0.3029,88.91,281.0,1.47,49.3,4.347937,8.4362,16.1,2,12.0,0.2074,4474.0,4.67,-0.3,0.614,0.645,297.59085,40.81496,15.398,CANDIDATE
1.352564873,132.04752,0.669,3.469,56.7,0.007307,0.13961,1.45,0.0247,73.68,2447.0,8505.97,2.38,3.825432,16.116426,34.9,1,987.0,0.0001,6463.0,3.959,-0.5,1.823,1.103,291.30753,44.457619,12.709,FALSE POSITIVE
7.72768833,136.19387,0.203,2.06,404.8,0.018376,7.41883,1.89,0.0752,89.59,899.0,154.46,28.61,4.6941667,12.786533,14.6,1,129.0,0.7136,5765.0,4.468,-0.08,0.94,0.946,292.90903,40.152039,15.648,FALSE POSITIVE
37.3033197,133.3072,0.908,7.793,551.7,0.025857,0.07304,2.31,0.2082,87.03,493.0,14.0,17.51,5.313362,17.627789,19.5,1,30.0,0.7216,5646.0,4.55,-0.28,0.817,0.864,297.19928,41.226429,15.527,CONFIRMED
10.16435076,136.43034,0.915,6.017,37.7,0.00674,0.03068,1.99,0.1028,80.45,1389.0,879.94,5.51,3.4880872,11.836137,18.4,1,132.0,0.3063,6133.0,3.718,-0.14,2.71,1.401,286.58014,45.163822,11.912,CANDIDATE
31.9729501,133.88218,0.773,9.41,156.3,0.012524,0.09047,2.41,0.2157,87.39,757.0,77.49,16.97,5.99211,23.479935,38.3,1,43.0,0.8032,6007.0,4.064,0.2,1.759,1.311,292.11945,44.657928,12.567,FALSE POSITIVE
14.8877665,141.95432,0.795,4.981,252.5,0.016055,0.25852,1.96,0.1186,86.85,831.0,112.85,14.47,5.018683,27.454082,28.4,1,91.0,0.2182,6143.0,4.344,-0.2,1.116,1.001,289.06485,50.460972,13.914,CONFIRMED
4.52158614,133.21804,0.203,3.4702,106.2,0.009333,0.88677,1.31,0.0529,88.82,1214.0,513.68,9.86,4.3940063,22.59492,26.2,1,292.0,0.9184,5576.0,4.201,0.16,1.289,0.963,284.67538,44.41777,13.836,CONFIRMED
2.007750531,132.57843,0.42,2.0715,352.0,0.017357,1.53788,1.64,0.0308,86.51,1319.0,716.79,6.89,4.07061,18.92589,21.8,1,528.0,0.9236,5645.0,4.549,0.0,0.865,0.965,295.33014,39.16254,15.664,FALSE POSITIVE
7.03146295,134.4525,0.014,5.922,85.4,0.008449,0.29459,1.38,0.0779,89.91,1194.0,480.26,9.165,13.424034,24.501652,33.8,4,193.0,0.3094,6170.0,4.192,0.24,1.499,1.282,289.92145,46.74456,12.805,CONFIRMED
54.2811949,140.71639,0.85,5.517,147.8,0.012667,0.4558,2.07,0.3044,88.82,604.0,31.45,41.4,5.461316,14.710967,20.0,4,23.0,0.6046,6170.0,4.192,0.24,1.499,1.282,289.92145,46.74456,12.805,CONFIRMED
0.596087893,131.82296,0.283,0.7159,105.1,0.009606,12.66463,1.92,0.0148,87.38,2967.0,18259.79,6.196,3.8369935,15.522842,30.3,1,2240.0,0.6775,6049.0,3.997,0.08,1.827,1.209,285.91943,38.871815,13.484,FALSE POSITIVE
12.58229808,175.02129,0.044,6.375,118.7,0.009854,0.42153,1.53,0.1027,89.83,917.0,167.41,15.223,11.052533,40.89956,62.1,2,106.0,0.2984,5587.0,4.091,-0.1,1.423,0.911,293.73282,41.900829,11.411,CONFIRMED
7.12684695,137.42807,0.71,3.179,206.3,0.014079,0.71397,1.38,0.0721,86.72,941.0,185.17,12.42,8.983685,18.954397,20.7,1,93.0,0.488,6050.0,4.525,-0.3,0.896,0.979,285.98483,43.090912,14.8,FALSE POSITIVE
0.661749944,131.86076,1.169,4.112,215.6,0.182858,0.0738,23.92,0.0161,12.16,2420.0,8123.02,1.195,4.9142947,17.581469,34.5,2,2025.0,0.7825,6363.0,4.386,0.21,1.198,1.273,292.5448,47.37191,15.396,FALSE POSITIVE
354.95118,156.9947,0.0405,13.02,421.9,0.01887,1.43307,2.53,1.0664,89.95,303.0,1.99,212.1,,,7.0,2,,,6392.0,4.366,0.21,1.23,1.281,292.5448,47.37191,15.396,FALSE POSITIVE
1.35477049,131.64321,0.24,1.618,145.3,0.010656,2.5917,0.8,0.0215,87.82,1102.0,348.9,6.31,4.2310324,10.508393,14.8,1,988.0,0.7506,4414.0,4.621,0.2,0.689,0.723,293.72894,41.70121,15.169,FALSE POSITIVE
0.493393859,131.57378,0.961,1.1319,264.7,0.02086,0.26812,1.4,0.0106,50.52,1505.0,1203.14,1.511,4.6631017,11.975768,20.3,2,874.0,0.5078,4474.0,4.67,-0.3,0.614,0.645,297.59085,40.81496,15.398,FALSE POSITIVE
11.95401876,140.26226,0.744,2.656,855.9,0.029175,1.94132,2.1,0.0885,88.26,525.0,17.92,24.5,4.431414,16.68764,19.3,1,97.0,0.9643,4359.0,4.611,-0.06,0.659,0.648,297.37332,40.366402,15.911,CONFIRMED
2.48883033,132.11766,0.696,4.268,51.4,0.006989,0.11398,0.64,0.0338,77.98,1230.0,540.34,3.34,3.3046384,12.935536,15.1,1,546.0,0.3109,5615.0,4.514,-0.32,0.833,0.827,293.25812,46.305729,14.103,FALSE POSITIVE
20.2340219,141.38622,0.249,3.674,193.6,0.012795,3.25827,0.99,0.1338,89.66,562.0,23.53,41.3,3.9220324,10.149327,11.5,1,32.0,0.975,5528.0,4.627,-0.56,0.71,0.788,298.76404,48.64492,13.776,FALSE POSITIVE
0.88184263,131.68869,0.454,1.3117,249.9,0.014657,2.5447,1.24,0.0171,84.47,1564.0,1419.46,4.71,3.6739264,16.162954,21.2,1,1287.0,0.1678,5268.0,4.594,-0.06,0.776,0.871,293.67047,41.410252,15.919,CONFIRMED
5.448321078,132.49088,0.614,2.2213,529.4,0.021984,2.29696,2.17,0.0603,87.71,978.0,215.95,15.33,12.365793,93.57049,55.1,2,245.0,0.5034,5721.0,4.517,0.02,0.905,0.983,292.97125,41.03577,12.43,CONFIRMED
1.116127169,131.84982,0.648,1.3235,109.2,0.010104,1.96176,1.0,0.0209,82.64,1659.0,1797.63,5.06,4.2641172,34.72288,19.2,2,1137.0,0.9986,5721.0,4.517,0.02,0.905,0.983,292.97125,41.03577,12.43,CONFIRMED
195.613824,167.73974,0.891,23.777,1651.9,0.043769,0.01975,10.65,0.7088,88.51,467.0,11.24,34.19,34.701183,67.36205,102.7,1,7.0,0.0,5970.0,3.835,-0.12,2.229,1.239,298.98038,40.87204,13.56,FALSE POSITIVE
237.787237,196.97103,0.947,10.509,1627.7,0.048997,0.15799,9.91,0.7713,89.3,354.0,3.73,77.87,38.962208,85.03827,92.3,1,6.0,0.4892,5185.0,3.936,0.34,1.853,1.08,294.75769,46.83112,13.46,CANDIDATE
3.833087643,131.63482,0.932,1.51,461.4,0.024847,0.74371,2.25,0.046,83.58,1012.0,247.8,8.33,13.247334,112.07767,40.2,2,350.0,0.9645,5397.0,4.543,-0.02,0.831,0.878,292.38855,42.233261,11.799,CONFIRMED
9.37663713,136.95319,0.828,2.1033,118.4,0.011189,1.66531,1.89,0.0922,87.6,1125.0,379.3,19.78,6.4065804,36.910233,21.0,2,143.0,0.2431,6237.0,4.136,0.0,1.543,1.187,288.10086,50.033718,10.421,CONFIRMED
5.62006198,132.95381,0.969,2.751,190.1,0.017766,0.07279,1.45,0.0577,78.72,772.0,84.01,4.95,3.7169566,20.757442,17.4,1,238.0,0.5954,4868.0,4.6,0.14,0.746,0.814,289.55301,41.297852,14.009,CONFIRMED
3.8259005,132.20163,0.951,1.8057,857.2,0.03572,0.39093,3.45,0.0465,81.86,1005.0,241.25,6.71,3.6912012,21.325459,20.3,1,298.0,0.2835,5223.0,4.505,0.32,0.885,0.913,281.04916,43.322601,15.768,CONFIRMED
0.558841234,131.57991,0.307,0.7918,280.9,0.015407,8.80443,1.33,0.0128,86.65,1787.0,2412.15,5.26,3.7055104,21.301277,26.3,1,2391.0,0.5808,5151.0,4.592,0.21,0.792,0.903,294.59656,46.048302,15.6,CONFIRMED
9.33648141,140.67893,0.901,2.5449,885.4,0.033763,0.62878,2.39,0.0747,86.38,577.0,26.22,14.26,4.7771893,20.102623,23.1,1,148.0,0.4671,4442.0,4.619,-0.2,0.648,0.637,281.64774,48.271049,15.911,CONFIRMED
76.6139446,153.79301,0.851,10.22,498.7,0.023228,0.11129,2.61,0.3521,88.5,466.0,11.12,32.6,8.36785,22.447142,28.6,1,18.0,0.0713,6173.0,4.408,-0.28,1.03,0.988,291.24518,37.75906,14.357,CONFIRMED
0.698461304,131.85138,0.459,0.7887,134.4,0.010803,8.94072,14.81,0.02,85.71,5173.0,168689.02,6.13,3.9703958,17.340601,16.1,1,1908.0,0.9727,4676.0,2.577,0.26,12.558,2.17,295.34222,48.856152,13.586,CANDIDATE
1.545388842,132.63059,0.341,3.037,52.8,0.006718,0.4138,0.56,0.0247,84.77,1421.0,964.53,3.738,3.907181,15.39199,20.6,1,691.0,0.836,5782.0,4.594,-0.5,0.767,0.869,297.86011,46.386261,13.529,FALSE POSITIVE
1.289590179,131.89057,0.401,1.3541,286.0,0.015625,3.61292,1.38,0.0224,86.63,1448.0,1040.23,6.82,3.6263669,14.052365,18.9,1,833.0,0.5945,5467.0,4.578,-0.08,0.808,0.906,283.74142,49.067982,15.471,CONFIRMED
0.634003002,131.89476,0.367,0.9207,316.9,0.016444,5.99076,1.35,0.0136,85.82,1714.0,2030.16,5.03,3.1423433,14.549766,21.0,1,1013.0,0.1623,5226.0,4.606,-0.16,0.75,0.84,290.99536,43.243938,15.76,CONFIRMED
1.56859048,131.64081,1.198,11.591,280.6,0.213988,0.01401,23.41,0.0266,11.22,1693.0,1935.28,1.221,4.4989796,16.992588,43.3,1,683.0,0.0643,6248.0,4.442,-0.3,1.002,1.008,293.81381,38.926201,15.105,FALSE POSITIVE
22.8030252,153.37541,0.291,4.768,62.9,0.007316,1.59187,1.29,0.1622,89.53,843.0,119.6,35.24,4.0946345,9.996313,20.4,2,58.0,0.0252,6063.0,4.061,-0.1,1.613,1.092,282.49222,43.980209,11.39,CONFIRMED
0.623441939,131.990423,1.027,1.4053,128.1,0.044292,0.0876,13.89,0.0156,32.41,3219.0,25489.88,1.216,3.620935,17.20829,40.6,1,2140.0,0.9877,5385.0,3.639,-0.26,2.871,1.309,296.58734,50.490761,12.65,FALSE POSITIVE
5.24364571,132.7242,1.201,16.984,270.4,0.216879,0.00148,25.01,0.0598,21.46,1149.0,411.58,1.291,5.006513,27.292582,45.6,1,265.0,0.5986,6197.0,4.406,-0.16,1.056,1.032,291.85898,41.728489,15.163,FALSE POSITIVE
8.98826122,138.83733,0.92,4.96,160.8,0.014058,0.04995,1.39,0.0845,81.14,864.0,131.92,5.98,3.4913976,13.621252,14.5,1,148.0,0.8123,5984.0,4.521,-0.2,0.906,0.993,296.74643,43.045441,15.257,CONFIRMED
110.7556272,144.80528,0.917,6.819,8067.0,0.101746,0.67189,29.64,0.5211,89.31,651.0,42.53,75.8,35.02684,93.85304,48.5,1,11.0,0.672,6525.0,3.772,-0.16,2.668,1.536,297.84125,42.118252,13.455,CANDIDATE
4.15743922,172.50464,1.242,9.572,1472.0,0.283683,0.00492,96.99,0.0595,41.16,2089.0,4503.26,1.65,14.048782,129.1609,52.5,1,254.0,0.7784,6529.0,3.657,-0.06,3.131,1.623,284.54184,48.961281,9.887,FALSE POSITIVE
14.4079035,142.02803,1.226,2.524,3058.0,0.294294,0.54091,23.4,0.1077,86.12,624.0,35.81,18.11,15.610115,99.980515,7.7,1,91.0,0.5391,5440.0,4.617,-0.4,0.728,0.814,299.7915,44.281231,14.599,CANDIDATE
135.4978256,233.6923,0.804,6.769,5038.1,0.072673,1.317,6.01,0.4756,89.58,295.0,1.8,108.5,27.842842,70.36768,73.2,2,10.0,0.738,5307.0,4.572,-0.28,0.757,0.782,295.8941,42.380451,15.996,CONFIRMED
22.2508509,149.43326,0.771,1.745,618.7,0.025073,10.85824,2.07,0.1426,89.33,539.0,20.01,65.7,3.910539,10.535818,11.4,2,59.0,0.8912,5307.0,4.572,-0.28,0.757,0.782,295.8941,42.380451,15.996,CONFIRMED
8.53161917,136.27763,1.118,2.9596,65744.0,0.499969,2.78973,54.6,0.0819,87.1,891.0,148.92,22.1,15.51246,90.877716,86.1,1,89.0,0.2617,5780.0,4.438,0.0,1.0,1.0,290.14175,37.741367,18.498,FALSE POSITIVE
0.526615152,131.49908,0.028,1.0582,64.0,0.007299,3.96176,1.46,0.0133,89.59,2959.0,18152.32,3.87,3.7216759,24.76136,40.9,1,2540.0,0.9917,5718.0,3.966,0.12,1.832,1.131,294.25339,42.062382,12.428,FALSE POSITIVE
0.690405794,131.7301,0.281,1.7407,178.4,0.012128,1.08594,1.04,0.0138,84.65,1731.0,2129.33,3.013,4.1105533,24.335619,43.0,1,1941.0,0.9293,5204.0,4.515,-0.26,0.786,0.736,298.03104,42.052479,14.606,FALSE POSITIVE
10.10773789,135.1032,0.151,3.828,294.9,0.015476,1.54105,1.98,0.0889,89.57,879.0,140.75,20.27,4.324289,20.872898,25.3,2,136.0,0.0427,5480.0,4.26,0.16,1.174,0.915,290.57672,39.95689,15.017,CONFIRMED
7.0956395,135.0007,0.06,3.465,108.1,0.009348,1.47451,1.2,0.0702,89.78,989.0,225.73,15.77,2.779918,8.079639,10.5,2,182.0,0.1386,5480.0,4.26,0.16,1.174,0.915,290.57672,39.95689,15.017,CANDIDATE
1.844857057,132.16167,0.594,1.6557,85.6,0.008855,1.89099,0.97,0.0288,85.12,1601.0,1548.86,6.98,4.509214,18.118322,21.5,1,723.0,0.1068,6143.0,4.403,-0.44,1.004,0.931,289.95581,38.463631,13.617,FALSE POSITIVE
18.0116764,139.19459,0.683,6.006,417.2,0.019852,0.30594,2.02,0.1354,87.75,695.0,55.07,17.38,13.886103,20.880728,23.3,1,60.0,0.686,6003.0,4.507,-0.14,0.932,1.019,293.60394,39.388599,15.154,FALSE POSITIVE
33.67280658,162.03676,0.309,8.2267,170.9,0.011948,0.45683,1.86,0.1979,89.41,661.0,45.09,30.14,9.500748,35.388733,61.2,2,36.0,0.5309,5587.0,4.091,-0.1,1.423,0.911,293.73282,41.900829,11.411,CONFIRMED
3.00912491,131.62696,0.009,2.228,191.4,0.012546,2.39163,1.22,0.041,89.95,1177.0,452.27,10.461,3.6247013,14.820099,16.5,1,447.0,0.5198,5713.0,4.541,0.07,0.893,1.01,291.5481,50.35331,15.273,CONFIRMED
79.2450351,161.5717,0.001,5.382,1347.3,0.033253,4.72989,3.33,0.3479,90.0,404.0,6.33,116.2,5.9018903,12.376152,14.4,1,15.0,0.1951,5648.0,4.464,-0.12,0.917,0.892,287.84833,39.358429,15.302,CANDIDATE
4.44589508,131.74309,0.704,2.3816,441.4,0.020568,1.1311,1.94,0.0521,86.18,1063.0,302.6,10.57,4.1040664,18.886185,20.9,1,253.0,0.9443,5918.0,4.544,-0.26,0.865,0.956,300.73239,44.107059,15.391,CONFIRMED
2.023126394,132.07328,0.391,1.2771,72.2,0.007962,6.60315,0.92,0.0321,88.01,1607.0,1582.75,11.26,4.4062033,16.178293,19.2,1,656.0,0.9813,6349.0,4.422,-0.22,1.059,1.077,288.84711,47.022911,13.126,FALSE POSITIVE
10.63609504,139.7996,0.029,3.48,290.6,0.015415,2.22772,1.36,0.0914,89.93,728.0,66.5,23.71,7.027268,17.478907,20.9,1,126.0,0.6458,5546.0,4.575,-0.14,0.81,0.907,285.33636,46.31237,15.091,FALSE POSITIVE
10.3108232,141.5114,0.129,5.617,204.0,0.012975,0.49888,1.27,0.0917,89.47,786.0,90.1,14.1,3.7916555,12.924781,14.0,1,131.0,0.8971,5708.0,4.521,-0.02,0.893,0.967,288.11606,42.440418,15.619,CONFIRMED
1.069842837,132.4449,0.001,5.275,540.3,0.020633,0.08072,1.77,0.0186,89.95,1433.0,998.07,1.6966,5.416059,11.181599,65.2,1,1258.0,0.9383,4999.0,4.523,-0.04,0.786,0.752,298.55927,40.604858,14.298,FALSE POSITIVE
1.077467951,131.58234,1.181,2.1125,75.7,0.188607,0.03491,31.06,0.0215,23.59,2339.0,7064.38,1.289,8.155228,23.41395,47.4,2,1238.0,0.9226,6329.0,4.137,-0.12,1.508,1.135,291.74017,38.014912,11.899,FALSE POSITIVE
126.4451275,166.49998,0.046,16.7151,3252.5,0.051738,0.26495,4.49,0.4725,89.96,321.0,2.51,60.725,30.471027,71.43152,110.9,1,11.0,0.7811,5613.0,4.581,-0.26,0.795,0.888,294.53934,43.60778,15.5,CANDIDATE
2.8736467,132.58652,0.985,1.682,215.7,0.018689,0.1029,6.47,0.0501,73.92,2866.0,15977.28,3.55,8.371126,58.64621,21.2,1,468.0,0.7291,8173.0,3.744,-0.14,3.169,2.032,284.6232,39.182411,10.035,FALSE POSITIVE
2.846517614,133.24348,0.931,4.228,2154.4,0.053662,0.0467,1.88,0.0269,69.93,528.0,18.32,2.715,22.141684,80.99499,58.0,1,274.0,0.8004,3468.0,4.931,-0.18,0.32,0.32,300.08737,46.200695,16.3,FALSE POSITIVE
211.032819,279.12891,0.808,7.119,1953.4,0.04577,1.44584,3.43,0.6266,89.69,215.0,0.5,150.4,29.364193,58.995075,69.3,1,7.0,0.2677,4658.0,4.632,0.0,0.686,0.743,293.29837,43.55587,13.855,CONFIRMED
1.716828304,132.03204,0.7,2.068,59.5,0.007546,0.65299,0.74,0.028,81.38,1455.0,1056.84,4.67,13.045183,49.99458,14.2,2,782.0,0.4906,5808.0,4.522,-0.06,0.902,0.987,292.61511,42.764252,10.158,CONFIRMED
0.755103143,131.81388,0.662,2.885,43.8,0.006402,0.16678,1.49,0.0174,67.25,2927.0,17302.11,1.713,3.6848853,18.718718,27.3,1,1376.0,0.6485,5996.0,3.87,-0.08,2.128,1.226,284.36902,40.718491,13.009,FALSE POSITIVE
20.71927223,184.73851,0.744,4.0388,224.6,0.014853,0.87519,2.51,0.1475,88.43,818.0,105.78,27.1,6.667274,20.29327,36.0,1,28.0,0.0,5729.0,4.058,-0.06,1.545,0.994,281.2738,47.774399,10.821,FALSE POSITIVE
11.87457664,140.21259,0.432,1.9797,220.7,0.013737,9.95897,1.32,0.0986,89.41,728.0,66.33,42.0,4.6699805,18.11126,21.4,1,116.0,0.2996,5523.0,4.506,0.0,0.88,0.907,291.02859,43.91367,13.756,CONFIRMED
109.6469948,190.67271,0.797,6.568,899.7,0.030575,0.91161,4.85,0.4382,89.45,428.0,7.95,83.4,8.014789,22.06446,26.7,2,13.0,0.4114,5332.0,4.083,0.18,1.453,0.932,293.52756,41.111439,15.162,CONFIRMED
15.64588656,146.04926,0.033,3.959,572.1,0.021809,2.26608,2.18,0.1229,89.94,710.0,60.08,30.84,5.527336,23.488997,26.9,1,85.0,0.4167,5896.0,4.518,-0.08,0.916,1.008,289.31149,51.320862,15.241,CONFIRMED
0.93375241,131.5113,0.989,6.352,518.0,0.035786,0.02625,3.18,0.0182,21.91,1594.0,1528.26,1.066,4.102883,16.557308,55.5,1,1220.0,0.3799,5402.0,4.581,0.07,0.815,0.931,292.77954,47.452099,15.807,FALSE POSITIVE
1.70336496,132.45889,0.508,1.7045,316.7,0.016745,2.01452,1.67,0.0279,85.69,1484.0,1151.45,6.76,3.5957272,18.144075,19.8,1,665.0,0.4126,5881.0,4.516,-0.08,0.915,1.002,293.09113,38.3521,15.274,FALSE POSITIVE
0.764174368,131.68497,0.626,2.346,100.2,0.009622,0.30858,1.18,0.0174,72.83,2241.0,5972.52,2.12,3.9681432,16.273382,34.5,1,1759.0,0.9451,6321.0,4.417,0.07,1.125,1.207,293.07663,46.21801,14.361,FALSE POSITIVE
1.85373924,132.66885,0.551,1.816,348.6,0.01786,1.66594,0.23,0.0134,85.29,345.0,3.36,6.71,3.9291978,16.466364,18.0,1,516.0,0.3007,2661.0,5.283,0.0,0.116,0.094,289.84772,44.185783,12.946,FALSE POSITIVE
7.06321927,132.52395,0.56,2.411,207.2,0.01355,2.56925,1.21,0.0656,88.31,827.0,110.22,18.92,3.9891834,14.2268095,12.6,1,185.0,0.6797,5305.0,4.489,-0.26,0.818,0.753,286.17053,43.008911,14.572,CONFIRMED
0.584310213,132.013258,1.209,2.1801,809.4,0.240239,0.13511,23.09,0.0136,26.1,2053.0,4190.91,1.346,4.283807,18.928904,91.9,1,2291.0,0.9638,5783.0,4.539,-0.08,0.88,0.977,298.55576,41.034061,15.361,FALSE POSITIVE
25.384175,137.77326,0.245,3.576,594.0,0.022465,4.58247,2.44,0.1728,89.74,649.0,42.01,53.84,4.226269,12.574458,15.8,1,41.0,0.4582,6137.0,4.471,-0.12,0.994,1.067,287.53577,48.727791,15.535,CONFIRMED
15.79196594,176.81888,0.032,7.2772,203.1,0.012882,0.35927,2.4,0.1328,89.89,910.0,161.97,16.794,8.09955,48.02823,77.3,2,69.0,0.6935,5758.0,4.072,0.3,1.704,1.251,285.31125,47.848564,11.696,CONFIRMED
5.77207177,134.93042,0.018,2.605,328.5,0.016375,2.89494,1.54,0.0625,89.94,915.0,165.58,17.211,3.5104065,12.219349,13.2,1,183.0,0.5522,5591.0,4.559,0.07,0.86,0.977,295.84747,40.006721,15.703,CANDIDATE
46.151253,147.81245,0.688,5.346,649.0,0.024756,1.11811,2.08,0.2261,89.21,423.0,7.59,50.1,4.975561,14.07217,17.1,1,18.0,0.7115,5204.0,4.525,-0.32,0.769,0.723,294.8418,39.91888,15.266,CANDIDATE
8.16733851,136.20356,0.801,3.337,104.9,0.010408,0.43756,1.03,0.0791,86.03,865.0,132.43,11.56,10.086377,36.322735,14.8,2,153.0,0.8897,5808.0,4.522,-0.06,0.902,0.987,292.61511,42.764252,10.158,CONFIRMED
12.81590421,122.94682,0.58,6.3856,220.5,0.014067,0.23998,2.26,0.109,87.4,939.0,183.68,12.77,11.34033,68.6452,106.7,3,104.0,0.5103,5788.0,4.122,0.1,1.474,1.05,291.38599,41.990269,11.197,CONFIRMED
79.99623328,207.126264,0.594,6.3339,24384.0,0.149796,2.53309,40.73,0.4352,89.64,717.0,62.49,94.98,287.7799,906.5277,721.9,1,17.0,0.2228,6796.0,3.88,0.14,2.49,1.715,291.77182,41.098068,9.954,FALSE POSITIVE
5.424749327,133.728952,0.016,1.139,7680.0,0.079794,38.98397,5.15,0.0504,89.98,625.0,36.05,39.29,14.750029,75.22457,78.0,1,142.0,0.0366,4137.0,4.658,-0.22,0.591,0.58,294.23764,45.197105,16.406,CONFIRMED
165.3447044,174.29621,0.917,3.09,4899.0,0.078728,8.68795,6.98,0.5468,89.77,301.0,1.93,232.4,20.506783,46.177593,48.0,1,8.0,0.0757,5594.0,4.52,-0.4,0.812,0.798,288.17789,47.36668,15.548,CANDIDATE
3.606940379,134.77442,0.857,1.0418,432.3,0.022221,4.68913,2.04,0.0453,86.68,1046.0,283.23,14.77,9.370009,45.816166,20.8,1,298.0,0.8996,5508.0,4.569,0.07,0.84,0.955,293.93347,40.59074,13.461,CONFIRMED
69.2002312,145.95159,1.276,5.679,2271.5,0.326968,0.15513,45.24,0.3576,87.85,585.0,27.66,34.0,10.330206,23.54846,30.0,1,21.0,0.9955,7044.0,4.337,-0.22,1.267,1.291,298.41934,40.440819,15.329,FALSE POSITIVE
6.26404774,132.82928,0.232,2.39,378.7,0.017429,3.76794,1.55,0.0615,89.33,809.0,101.27,19.85,3.8875394,16.726444,20.1,1,165.0,0.0147,5032.0,4.511,0.08,0.817,0.789,284.83841,42.070431,15.329,CONFIRMED
23.1985852,142.62801,0.305,9.821,224.7,0.013623,0.1869,2.61,0.1595,89.0,793.0,93.34,17.45,7.4168396,22.42127,28.2,2,42.0,0.0129,5416.0,3.951,0.0,1.756,1.004,296.27771,46.89986,14.056,CONFIRMED
5.77721259,137.16696,0.692,2.462,134.3,0.011293,1.31431,2.17,0.0631,87.0,1260.0,596.37,13.24,3.501506,13.853954,17.7,2,178.0,0.2028,5416.0,3.951,0.0,1.756,1.004,296.27771,46.89986,14.056,CONFIRMED
0.905037231,132.21703,0.323,1.4351,37.5,0.005694,2.29765,1.1,0.0193,86.01,2627.0,11199.46,4.63,4.5792646,17.80324,29.0,1,1477.0,0.9083,6223.0,4.01,-0.14,1.763,1.159,291.00287,44.899452,11.075,FALSE POSITIVE
59.4969009,146.95193,0.406,5.404,1262.1,0.032075,2.71881,2.92,0.2769,89.71,369.0,4.36,79.8,6.9362326,18.73933,23.2,2,19.0,0.4927,4817.0,4.499,0.42,0.833,0.8,289.53882,41.892818,15.768,CONFIRMED
10.61345333,135.6898,0.535,0.9829,150.2,0.011648,59.71227,1.77,0.0953,89.57,987.0,224.63,70.8,5.1719575,15.090083,20.0,1,126.0,0.2538,5865.0,4.163,0.0,1.388,1.023,289.36441,41.53323,12.824,CONFIRMED
